year,country,nouveaute_count,influence_count,rupture_count,total_patents,nouveaute_share,influence_share,rupture_share,population,nouveaute_per_million,influence_per_million,rupture_per_million
1995,HU,0.0,0.0,1.125,736.3707112332112,0.0,0.0,0.0006373215499660095,10328965,0.0,0.0,0.10891701153019688
1995,IE,18.5,8.0,5.0,909.521855921856,0.013244400959324177,0.001833460656990069,0.0028325402220711533,3608841,5.126299551573483,2.216778184464209,1.3854863652901306
1995,IS,0.0,0.0,0.0,63.0,0.0,0.0,0.0,267468,0.0,0.0,0.0
1995,IT,72.16666666666666,44.75,48.0,15948.978968253969,0.05166509563412044,0.010255920550038197,0.027192386131883073,56844303,1.2695496797043437,0.7872380808328322,0.8444117962005797
1995,LI,0.0,2.0,3.0,510.81666666666666,0.0,0.00045836516424751725,0.001699524133242692,30776,0.0,64.98570314530802,97.47855471796204
1995,LT,0.0,0.0,0.0,11.0,0.0,0.0,0.0,3629102,0.0,0.0,0.0
1995,LU,0.0,1.0000000000000007,3.0,520.51626984127,0.0,0.00022918258212375876,0.001699524133242692,408625,0.0,2.4472315692872453,7.341694707861731
1995,MC,0.0,0.0,4.0,104.58333333333333,0.0,0.0,0.002266032177656923,31609,0.0,0.0,126.54623683128224
1995,MT,0.0,0.0,0.0,1.25,0.0,0.0,0.0,377419,0.0,0.0,0.0
1995,NL,141.58333333333334,65.0952380952381,96.75,14196.455555555556,0.10136142896347648,0.014918694750627527,0.054809653297076814,15459006,9.1586311133674,4.210829473462789,6.258487770817865
1995,NO,17.0,19.0,10.0,1297.4252164502163,0.012170530611270866,0.004354469060351414,0.0056650804441423066,4359184,3.8998124419616147,4.358613905721805,2.2940073188009498
1995,PL,0.0,0.0,0.0,146.10476190476192,0.0,0.0,0.0,38594998,0.0,0.0,0.0
1995,PT,6.0,0.0,0.0,96.35000000000001,0.0042954813922132466,0.0,0.0,10026176,0.5984335403647413,0.0,0.0
1995,RO,0.0,0.0,0.0,64.75,0.0,0.0,0.0,22684270,0.0,0.0,0.0
1995,SE,200.66666666666669,10.0,275.2,10063.517857142857,0.14365998878402084,0.002291825821237586,0.15590301382279628,8826939,22.733437567277477,1.1328955598311035,31.177285806551968
1995,SI,0.0,0.0,0.0,132.72619047619048,0.0,0.0,0.0,1989872,0.0,0.0,0.0
1995,SK,0.0,0.0,0.0,28.633333333333333,0.0,0.0,0.0,5361999,0.0,0.0,0.0
1995,UA,0.0,0.0,0.0,118.82142857142858,0.0,0.0,0.0,51665539,0.0,0.0,0.0
1996,AT,0.125,134.8,5.0,5101.502777777778,7.652879013084722e-05,0.0260310389886259,0.0021165818625831457,7959017,0.015705457093507905,16.936764929638926,0.6282182837403162
1996,BE,6.499999999999999,22.666666666666664,9.999999999999998,6401.839357864358,0.003979497086804055,0.00437712821767201,0.004233163725166291,10156637,0.6399756139753738,2.231709833350022,0.9845778676544212
1996,BG,0.0,0.0,0.0,17.583333333333332,0.0,0.0,0.0,8362826,0.0,0.0,0.0
1996,BY,0.0,0.0,0.0,9.550000000000004,0.0,0.0,0.0,10159569,0.0,0.0,0.0
1996,CH,66.06666666666666,388.5571428571429,20.666666666666664,16893.00502925437,0.04044801654382378,0.07503372503726535,0.008748538365343669,7071850,9.342204185137787,54.944200295133925,2.922384760234827
1996,CY,7.500000000000005,0.0,0.0,41.500000000000014,0.004591727407850837,0.0,0.0,880290,8.519919571959246,0.0,0.0
1996,CZ,0.25,0.0,0.0,131.8128787878788,0.00015305758026169444,0.0,0.0,10315241,0.024235982465169743,0.0,0.0
1996,DE,153.04166666666669,3846.626190476191,143.91666666666666,108923.36811209946,0.0936967487168673,0.7428165900515967,0.060922281278018214,81914831,1.8683022939602558,46.95884913046076,1.7569061049111685
1996,DK,14.0,13.133333333333333,2.999999999999999,4226.868470418471,0.008571224494654889,0.0025361595849452533,0.0012699491175498872,5263074,2.660042401075873,2.4953731095807004,0.5700090859448298
1996,EE,0.0,0.0,0.0,26.5,0.0,0.0,0.0,1415594,0.0,0.0,0.0
1996,ES,65.0,0.5000000000000006,0.0,2179.915476190476,0.039794970868040555,9.655429891923563e-05,0.0,39889852,1.6294871186787057,0.012534516297528518,0.0
1996,FI,281.6666666666667,91.99999999999997,459.8809523809524,6116.742857142857,0.17244487376150908,0.017765991001139333,0.19467513655139745,5124573,54.96392902719245,17.952715279887705,89.74034566020475
1996,FR,157.0,202.3,309.74999999999994,39911.4874198385,0.09612016040434411,0.0390658693427227,0.13112224638702585,59754504,2.6274170060887796,3.3855188556163065,5.183709666471334
1996,GB,381.43055555555554,111.0,588.0850840336134,33246.65690159943,0.23352335148482858,0.021435054360070288,0.24894604450424626,58166950,6.557513425674813,1.9083001601424865,10.110296036385153
1996,GR,17.333333333333332,0.0,0.0,196.00833333333333,0.01061199223147748,0.0,0.0,10608800,1.6338637106301686,0.0,0.0
1996,HR,0.0,0.0,0.0,90.75,0.0,0.0,0.0,4557097,0.0,0.0,0.0
1996,HU,0.0,0.0,0.0,533.6678571428571,0.0,0.0,0.0,10311238,0.0,0.0,0.0
1996,IE,11.5,7.0,3.0,1203.8025641025642,0.007040648692037944,0.0013517601848692974,0.0012699491175498876,3637510,3.161503336073303,1.924393335001141,0.8247400007147747
1996,IS,0.0,0.0,0.0,76.5,0.0,0.0,0.0,268916,0.0,0.0,0.0
1996,IT,151.375,25.15,40.0,17248.37161172161,0.09267636484845598,0.004856681235637547,0.016932654900665166,56860281,2.662227434296359,0.4423122706692216,0.7034787605077083
1996,LI,0.0,13.0,0.0,462.2416666666667,0.0,0.002510411771900124,0.0,31033,0.0,418.90890342538586,0.0
1996,LT,0.0,0.0,0.0,9.0,0.0,0.0,0.0,3601613,0.0,0.0,0.0
1996,LU,0.0,2.75,0.0,430.2869047619048,0.0,0.0005310486440557955,0.0,414225,0.0,6.638903977307019,0.0
1996,LV,0.0,0.0,0.0,15.8,0.0,0.0,0.0,2457222,0.0,0.0,0.0
1996,MC,0.0,0.0,0.0,74.00000000000001,0.0,0.0,0.0,31837,0.0,0.0,0.0
1996,MT,0.0,4.0,0.0,13.6,0.0,0.0007724343913538842,0.0,379905,0.0,10.528948026480304,0.0
1996,NL,161.41666666666669,81.85,501.33333333333337,15606.960611610612,0.09882417765563406,0.015805938733078857,0.21222260808833676,15530498,10.393528054713164,5.270275299607262,32.28057035475188
1996,NO,40.0,5.5,0.0,1516.8492063492063,0.02448921284187111,0.001062097288111591,0.0,4381336,9.129635344105086,1.2553248598144493,0.0
1996,PL,0.0,0.0,0.0,67.38333333333333,0.0,0.0,0.0,38624370,0.0,0.0,0.0
1996,PT,0.0,0.0,0.0,134.75,0.0,0.0,0.0,10063945,0.0,0.0,0.0
1996,RO,0.0,4.0,0.0,44.083333333333336,0.0,0.0007724343913538842,0.0,22619004,0.0,0.17684244628985432,0.0
1996,SE,119.16666666666666,220.90000000000003,277.6666666666667,12564.03667027417,0.07295744659140768,0.04265768926251826,0.11754084610211737,8840998,13.478870447280572,24.985866980175768,31.406710720516696
1996,SI,0.0,0.0,0.0,125.49166666666666,0.0,0.0,0.0,1988628,0.0,0.0,0.0
1996,SK,0.0,0.0,0.0,24.041666666666664,0.0,0.0,0.0,5373361,0.0,0.0,0.0
1996,UA,0.0,2.7,0.0,55.79999999999999,0.0,0.0005213932141638718,0.0,51226109,0.0,0.05270749726472491,0.0
1997,AT,0.0,141.58333333333331,2.0,5362.388961038961,0.0,0.025933784134446594,0.0007661566708303633,7968041,0.0,17.76890120587147,0.2510027245090732
1997,BE,3.5,36.25,16.25,7856.122326065747,0.0020472468359939416,0.00663990353059698,0.0062250229504967015,10181245,0.34376935237291706,3.5604682924337836,1.596071993159972
1997,BG,0.0,0.0,0.0,34.89999999999999,0.0,0.0,0.0,8312068,0.0,0.0,0.0
1997,BY,0.0,0.0,0.0,27.5,0.0,0.0,0.0,10117433,0.0,0.0,0.0
1997,CH,72.07142857142858,346.7,86.4,20268.217125929626,0.042156572602405865,0.06350495321539236,0.0330979681798717,7088906,10.166791402147043,48.90740545861378,12.18805835484347
1997,CY,0.0,0.0,0.0,32.25,0.0,0.0,0.0,897568,0.0,0.0,0.0
1997,CZ,0.0,0.9000000000000001,0.0,169.1483225108225,0.0,0.00016485277731137334,0.0,10304131,0.0,0.08734361005309425,0.0
1997,DE,244.58333333333334,4296.25,334.8142857142857,130590.28706293706,0.14306355865814807,0.7869430494710973,0.1282600992446516,82034771,2.9814593294023255,52.37108542669059,4.081370394930287
1997,DK,52.94444444444444,46.5,26.5,5998.796463258963,0.03096867039209883,0.008517393494420954,0.010151575888502315,5284991,10.017887342560176,8.798501265186639,5.014199645751526
1997,EE,0.0,0.0,0.0,59.25,0.0,0.0,0.0,1399535,0.0,0.0,0.0
1997,ES,37.0,0.0,14.0,2976.29908008658,0.021642323694793096,0.0,0.005363096695812543,40057389,0.9236747807002598,0.0,0.3494985656703686
1997,FI,147.5,64.0,624.5952380952381,7074.100258799172,0.08627683094545897,0.011722864164364324,0.23926890411777285,5139835,28.697419275132376,12.45176158378625,121.520484236408
1997,FR,306.125,162.75,438.125,44188.23553252303,0.17906098219104152,0.029810877230473338,0.16783619570377648,59968066,5.1048002782014015,2.713944451702011,7.305971815065705
1997,GB,432.75,128.75,473.6726190476191,34652.93402170928,0.2531274480789652,0.023583105643154793,0.1814537184365114,58316954,7.420655063705831,2.2077627716975754,8.122382713054922
1997,GR,0.0,2.0,0.0,211.91666666666666,0.0,0.0003663395051363851,0.0,10661259,0.0,0.18759510485581488,0.0
1997,HR,0.0,0.0,0.0,82.5,0.0,0.0,0.0,4534920,0.0,0.0,0.0
1997,HU,6.5,0.0,0.0,448.8464285714286,0.003802029838274463,0.0,0.0,10290486,0.6316514108274381,0.0,0.0
1997,IE,10.333333333333332,1.75,22.33333333333333,1234.5537545787545,0.006044252563410684,0.00032054706699433696,0.008555416157605722,3674171,2.812425805258746,0.4762979186325296,6.078468675881806
1997,IS,0.0,3.0,0.0,91.25,0.0,0.0005495092577045777,0.0,271128,0.0,11.064884482606002,0.0
1997,IT,96.0,24.4,9.0,19661.31875901876,0.05615305607297669,0.004469341962663898,0.0034477050187366348,56890372,1.6874560074945546,0.4288950685715326,0.1581990007026145
1997,LI,0.0,20.750000000000004,0.0,620.1035714285715,0.0,0.0038007723657899964,0.0,31232,0.0,664.3826844262296,0.0
1997,LT,0.0,0.0,0.0,12.5,0.0,0.0,0.0,3575137,0.0,0.0,0.0
1997,LU,0.0,0.0,0.75,548.0559523809524,0.0,0.0,0.00028730875156138627,419450,0.0,0.0,1.7880557873405651
1997,LV,0.0,0.0,0.0,11.000000000000007,0.0,0.0,0.0,2432851,0.0,0.0,0.0
1997,MC,0.0,0.0,0.0,147.79166666666669,0.0,0.0,0.0,32063,0.0,0.0,0.0
1997,MT,0.0,0.0,0.0,8.5,0.0,0.0,0.0,382791,0.0,0.0,0.0
1997,NL,95.79166666666667,99.0,100.125,18920.633165445666,0.05603119614226276,0.018133805504251064,0.03835571833344506,15610650,6.136302246649991,6.341824331466018,6.413890517050859
1997,NO,14.5,26.0,21.7,1682.9691391941392,0.008481451177689187,0.004762413566773006,0.008312799878509441,4405157,3.2915966445690814,5.902173293710077,4.9260446335964865
1997,PL,7.625,0.33333333333333315,0.0,195.68928571428572,0.0044600734641296585,6.105658418939749e-05,0.0,38649660,0.19728504726820367,0.008624482940686495,0.0
1997,PT,0.0,0.0,0.0,106.78333333333333,0.0,0.0,0.0,10108977,0.0,0.0,0.0
1997,RO,0.0,0.0,0.0,13.999999999999998,0.0,0.0,0.0,22553978,0.0,0.0,0.0
1997,SE,182.3888888888889,50.5,440.16666666666663,14616.166191417278,0.10668430734235097,0.009250072504693724,0.1686183139719158,8846062,20.61808846567986,5.708754923942428,49.75848763739918
1997,SI,0.0,8.0,0.0,149.66666666666666,0.0,0.0014653580205455405,0.0,1985956,0.0,4.028286628706779,0.0
1997,SK,0.0,0.0,0.0,55.75,0.0,0.0,0.0,5383291,0.0,0.0,0.0
1997,SM,0.0,0.0,0.0,26.0,0.0,0.0,0.0,25800,0.0,0.0,0.0
1997,UA,0.0,0.0,0.0,72.25670995670995,0.0,0.0,0.0,50786885,0.0,0.0,0.0
1998,AT,12.0,211.75,2.0,6890.425306637807,0.005597154779653677,0.033657055663286396,0.0006770758530129876,7976789,1.5043647262075002,26.54576923120318,0.2507274543679167
1998,BE,43.083333333333336,44.75,9.5,9009.431717607298,0.02009534042417327,0.0071128842546968885,0.0032161103018116905,10203008,4.222610952900687,4.385961473322377,0.9310979664036331
1998,BG,3.5,0.0,0.0,44.845454545454544,0.001632503477398989,0.0,0.0,8256786,0.4238937523632077,0.0,0.0
1998,BY,0.0,0.0,0.0,5.9,0.0,0.0,0.0,10071963,0.0,0.0,0.0
1998,CH,273.1428571428571,372.37380952380954,140.75,23063.269101731603,0.12740190403211699,0.0591877498686794,0.047649213155788996,7110001,38.41671149453525,52.37324291850445,19.79605910041363
1998,CY,0.0,0.0,0.0,46.375,0.0,0.0,0.0,914548,0.0,0.0,0.0
1998,CZ,0.0,0.0,1.5,389.2369047619047,0.0,0.0,0.0005078068897597407,10294373,0.0,0.0,0.14571067125700612
1998,DE,302.07142857142856,4940.984794372294,407.6666666666667,148440.61479259044,0.1408950450187821,0.7853553731080991,0.1380106280391473,82047195,3.6816789235930436,60.22125185842483,4.968684994857736
1998,DK,84.25,16.0,27.0,5859.36626984127,0.03929669084881852,0.002543154146930731,0.009140524015675331,5304219,15.88358248405656,3.0164667032036196,5.090287561656108
1998,EE,0.0,0.0,0.0,24.875000000000004,0.0,0.0,0.0,1386156,0.0,0.0,0.0
1998,ES,60.666666666666664,3.6875,50.666666666666664,3813.0816197691197,0.028296726941582473,0.0005861175573004419,0.017152588276329015,40223509,1.5082390416675646,0.09167524394751338,1.2596282106234606
1998,FI,212.0,24.666666666666668,537.4333333333334,8267.859523809524,0.09888306777388162,0.00392069597651821,0.18194156630213998,5153498,41.1371072619025,4.786392983303121,104.28515414837328
1998,FR,314.5238095238095,324.1666666666667,339.9166666666667,47234.353588078586,0.14670320364925607,0.051525362664377836,0.11507468351833235,60190684,5.225456642489883,5.385661785579089,5.647330185958125
1998,GB,273.61309523809524,157.5,746.9037878787879,39661.399770514574,0.1276212369823118,0.025034173633849383,0.2528552596483309,58487141,4.678175246044173,2.6928996238677487,12.770393202820221
1998,GR,7.0,2.333333333333332,3.0,459.57698412698414,0.003265006954797978,0.00037087664642739806,0.0010156137795194814,10720509,0.6529540714904488,0.21765135716348283,0.2798374592101924
1998,HR,0.0,0.0,0.0,151.54444444444445,0.0,0.0,0.0,4532135,0.0,0.0,0.0
1998,HU,0.0,1.0,0.0,457.9666666666667,0.0,0.0001589471341831707,0.0,10266570,0.0,0.09740351451361068,0.0
1998,IE,40.5,0.0,6.0,1588.923767898768,0.018890397381331157,0.0,0.0020312275590389627,3712696,10.90851499826541,0.0,1.61607629603932
1998,IS,0.9285714285714285,0.0,0.0,145.25,0.0004331131674732011,0.0,0.0,274047,3.3883656036060548,0.0,0.0
1998,IT,141.5,53.25,48.0,21234.985049745577,0.06599978344341627,0.00846393489525384,0.016249820472311702,56906744,2.4865242685471514,0.9357414650186276,0.8434852642421432
1998,LI,0.0,2.0,4.0,705.7765151515151,0.0,0.0003178942683663414,0.0013541517060259751,31668,0.0,63.15523556902867,126.31047113805734
1998,LT,5.9999999999999964,0.0,0.0,8.333333333333329,0.0027985773898268366,0.0,0.0,3549331,1.6904594133373294,0.0,0.0
1998,LU,9.5,3.452380952380953,0.0,1024.682683982684,0.004431080867225827,0.0005487460584895179,0.0,424700,22.368730868848598,8.128987408478816,0.0
1998,LV,0.0,0.0,0.0,21.60000000000001,0.0,0.0,0.0,2410019,0.0,0.0,0.0
1998,MC,4.666666666666666,0.0,0.0,202.33333333333331,0.0021766713031986518,0.0,0.0,32267,144.62660509705478,0.0,0.0
1998,MT,0.0,0.0,0.0,6.0,0.0,0.0,0.0,385287,0.0,0.0,0.0
1998,NL,144.16666666666666,83.4848484848485,134.83333333333331,19024.24680793063,0.06724359561667263,0.013269677414382888,0.04564619709062557,15707209,9.178375780615553,5.3150657436880415,8.584168793662407
1998,NO,20.166666666666668,6.0,68.16666666666667,2267.4652236652237,0.009406329560251317,0.0009536828050990241,0.02307700199019266,4431464,4.550791040312337,1.3539543591011909,15.382425913121864
1998,PL,0.0,0.0,0.0,151.24444444444444,0.0,0.0,0.0,38663481,0.0,0.0,0.0
1998,PT,0.0,0.0,0.0,119.1297619047619,0.0,0.0,0.0,10160196,0.0,0.0,0.0
1998,RO,0.0,0.0,0.0,47.490476190476194,0.0,0.0,0.0,22507344,0.0,0.0,0.0
1998,SE,190.66666666666669,37.0,426.5416666666667,16084.069444444445,0.08893257038783065,0.005881043964777315,0.14440053140195735,8850974,21.54188529608907,4.180330887877425,48.19149470630765
1998,SI,0.0,4.0,0.0,152.57445054945055,0.0,0.0006357885367326828,0.0,1981629,0.0,2.0185413112141575,0.0
1998,SK,0.0,3.0,0.0,67.00350877192983,0.0,0.00047684140254951205,0.0,5390516,0.0,0.5565329923888548,0.0
1998,SM,0.0,0.0,0.0,17.5,0.0,0.0,0.0,26125,0.0,0.0,0.0
1998,UA,0.0,0.0,0.0,118.43153907496014,0.0,0.0,0.0,50379731,0.0,0.0,0.0
1999,AT,0.0,174.57142857142858,0.0,6717.669917304917,0.0,0.026208318960817996,0.0,7992324,0.0,21.84238634112288,0.0
1999,BE,24.733333333333334,24.033333333333328,48.0,9914.829832667332,0.011523483757245857,0.0036081119965970646,0.01777618669933864,10226419,2.418572262033595,2.350122103674153,4.6937251446474075
1999,BG,0.0,0.0,0.0,32.85,0.0,0.0,0.0,8210624,0.0,0.0,0.0
1999,BY,0.0,0.0,5.0,53.48809523809524,0.0,0.0,0.0018516861145144415,10026738,0.0,0.0,0.4986666650709333
1999,CH,207.39999999999998,434.12380952380954,213.25,23314.381574930918,0.09662953630402117,0.06517478468035824,0.07897441278404094,7143991,29.031391556904254,60.767687070687735,29.850261569478462
1999,CY,0.0,0.0,0.0,57.000000000000014,0.0,0.0,0.0,931234,0.0,0.0,0.0
1999,CZ,0.0,0.0,0.0,284.71190476190475,0.0,0.0,0.0,10283860,0.0,0.0,0.0
1999,DE,293.4166666666667,5286.481349206349,339.8833333333334,161903.229223092,0.13670547947864778,0.7936567313117087,0.12587144977764336,82100243,3.573883047662437,64.3905688465057,4.139857823969332
1999,DK,77.0,24.25,61.125,8127.444065656566,0.03587499660274653,0.003640640052044889,0.02263686274993905,5321799,14.468791474461923,4.55672978254158,11.48577764774656
1999,EE,0.0,0.0,0.0,15.383333333333331,0.0,0.0,0.0,1390244,0.0,0.0,0.0
1999,ES,12.4,4.666666666666666,15.5,4375.413718226218,0.005777272180182559,0.000700604271183896,0.005740226954994768,40386875,0.30703043996347823,0.11554909030883587,0.3837880499543478
1999,FI,184.66666666666669,19.25,521.7,9633.866666666667,0.08603787064035316,0.0028899926186335715,0.19320492918843685,5165474,35.75018801114219,3.726666710547764,100.99750768274123
1999,FR,179.16666666666666,286.6666666666667,483.5833333333333,52510.402934127276,0.08347537088301411,0.043037119515582194,0.1790889087087884,60501986,2.9613352967730124,4.73813647483682,7.992850570778508
1999,GB,419.22499999999985,84.05,341.58333333333326,43387.4971881189,0.19532072014008325,0.012618383355644244,0.12650102305657823,58682466,7.14395676555242,1.4322847305019526,5.820875580336608
1999,GR,0.5000000000000006,0.0,0.0,341.5138888888889,0.00023295452339445826,0.0,0.0,10761698,0.046461069619311055,0.0,0.0
1999,HR,0.0,1.0,0.0,264.3333333333333,0.0,0.00015012948668226346,0.0,4512597,0.0,0.22160188467970882,0.0
1999,HU,0.0,14.0,0.0,394.052380952381,0.0,0.0021018128135516885,0.0,10237530,0.0,1.367517360144488,0.0
1999,IE,233.0,0.0,230.5,1943.541230718176,0.10855680790181743,0.0,0.08536272987911575,3754786,62.05413570839989,0.0,61.388318801657405
1999,IS,0.0,0.0,0.0,75.64999999999999,0.0,0.0,0.0,277381,0.0,0.0,0.0
1999,IT,148.0,47.5,18.05,22601.70463089542,0.06895453892475957,0.007131150617407515,0.006684586873397134,56916317,2.6003088007258093,0.8345585678005132,0.317132255764195
1999,LI,0.0,12.125000000000004,0.0,659.3869047619048,0.0,0.001820320026022445,0.0,32221,0.0,376.3073771763758,0.0
1999,LT,0.0,0.0,0.0,5.000000000000005,0.0,0.0,0.0,3524238,0.0,0.0,0.0
1999,LU,6.0,0.5,7.5,888.4130952380953,0.002795454280733496,7.506474334113173e-05,0.0027775291717716624,430475,13.938091642952552,1.1615076369127126,17.42261455369069
1999,LV,0.0,0.0,0.0,18.666666666666668,0.0,0.0,0.0,2390482,0.0,0.0,0.0
1999,MC,10.0,0.0,0.0,154.0,0.00465909046788916,0.0,0.0,32410,308.54674483184203,0.0,0.0
1999,MT,0.0,0.0,0.0,24.5,0.0,0.0,0.0,387578,0.0,0.0,0.0
1999,NL,184.75,163.1984126984127,146.5,20956.43779714953,0.08607669639425224,0.024500893925772888,0.054254403155273134,15812088,11.684098899525477,10.321117154066732,9.265063538730622
1999,NO,13.0,8.0,7.0,2824.989285714286,0.006056817608255908,0.0012010358934581077,0.0025923605603202183,4461913,2.913548516073711,1.7929529329684375,1.5688338163473827
1999,PL,1.5,0.0,0.0,196.73690476190475,0.000698863570183374,0.0,0.0,38660271,0.038799521089751286,0.0,0.0
1999,PT,0.0,0.0,0.0,268.1458333333333,0.0,0.0,0.0,10217828,0.0,0.0,0.0
1999,RO,0.0,0.0,0.0,37.54761904761906,0.0,0.0,0.0,22472040,0.0,0.0,0.0
1999,SE,138.83333333333334,66.5,261.0666666666667,18977.989466089468,0.06468370599586118,0.00998361086437052,0.0966827043258474,8857874,15.673437365820888,7.507444788670509,29.472835882139066
1999,SI,0.0,10.0,0.0,266.46666666666664,0.0,0.0015012948668226347,0.0,1983045,0.0,5.04274991238222,0.0
1999,SK,0.0,0.0,0.0,94.25,0.0,0.0,0.0,5396020,0.0,0.0,0.0
1999,SM,0.0,0.0,0.0,16.0,0.0,0.0,0.0,26459,0.0,0.0,0.0
1999,UA,12.749999999999996,0.0,0.0,102.89999999999999,0.005940340346558677,0.0,0.0,49976446,0.2551201820153437,0.0,0.0
2000,AT,0.0,291.3333333333333,21.0,8213.73717948718,0.0,0.035271375704721275,0.006554181293955403,8011566,0.0,36.364093278808824,2.621210385085762
2000,BE,10.375,38.16666666666666,10.833333333333332,10715.868412915406,0.0037392852208631092,0.004620792354909137,0.003381125270691279,10251250,1.0120716985733447,3.7231231963581664,1.056781693289436
2000,BG,0.0,0.0,0.0,34.32222222222222,0.0,0.0,0.0,8170172,0.0,0.0,0.0
2000,BY,0.0,0.0,0.6000000000000001,52.7,0.0,0.0,0.0001872623226844401,9979610,0.0,0.0,0.06012258996093035
2000,CH,152.83333333333334,333.40000000000003,160.33333333333334,27039.46625298506,0.05508312526154974,0.04036433636139843,0.050040654006230936,7184250,21.273387386760394,46.40707102341929,22.317337694725733
2000,CY,56.0,0.0,28.0,306.97222222222223,0.020183129866827385,0.0,0.008738908391940537,947667,59.09248712891765,0.0,29.546243564458823
2000,CZ,12.0,9.0,0.0,434.659126984127,0.004324956400034439,0.0010896191579261724,0.0,10255063,1.1701537084657598,0.8776152813493199,0.0
2000,DE,493.84166666666664,6368.108333333333,570.4083333333333,185765.71759969826,0.1779869730711395,0.7709792044165896,0.1780266489642672,82211508,6.006965188701644,77.46005989007443,6.938302765755536
2000,DK,79.0,15.166666666666666,79.45,8307.03413003663,0.02847262963356006,0.001836210062431142,0.024796652562131274,5339616,14.795071405883867,2.8404040040831897,14.87934712908194
2000,EE,0.0,0.0,0.0,25.7,0.0,0.0,0.0,1396985,0.0,0.0,0.0
2000,ES,18.666666666666664,13.0,8.5,5350.246887755102,0.0067277099556091275,0.0015738943392266933,0.0026528829046962342,40567864,0.4601343237264517,0.32045068973806456,0.20952545098258069
2000,FI,209.5,44.833333333333336,583.3,12840.067596073517,0.07550653048393459,0.0054279176570766734,0.1820501880363898,5176209,40.47363620750244,8.66142254559917,112.6886491638958
2000,FR,210.33333333333334,652.4666666666667,303.75,59842.83121412271,0.07580687467838143,0.07899335332313666,0.09480155085899779,60918661,3.452691340890328,10.710456466971044,4.9861568690749785
2000,GB,788.8944444444445,141.525,732.2198412698413,50062.3593656981,0.28432783970430114,0.01713426125838906,0.22852864698637085,58892514,13.395496148193716,2.403106785354757,12.433156466539046
2000,GR,10.0,0.0,0.0,260.5216836734694,0.003604130333362033,0.0,0.0,10805808,0.9254282511775148,0.0,0.0
2000,HR,0.0,0.0,0.0,137.16666666666666,0.0,0.0,0.0,4468302,0.0,0.0,0.0
2000,HU,0.0,10.0,0.33333333333333315,800.4219669219669,0.0,0.0012106879532513026,0.00010403462371357776,10210971,0.0,0.9793387915801542,0.03264462638600513
2000,IE,42.0,6.0,25.75,2641.734162667398,0.015137347400120538,0.0007264127719507816,0.008036674681873886,3805174,11.037603011058101,1.5768004301511573,6.767101846065383
2000,IS,0.0,0.0,0.0,291.0357142857143,0.0,0.0,0.0,281205,0.0,0.0,0.0
2000,IT,171.33333333333334,107.83333333333334,65.16666666666666,26927.381844147916,0.0617507663782695,0.01305525176255988,0.02033876893600446,56942108,3.0089039438675744,1.893736237045059,1.144437200439904
2000,LI,1.5,6.0,0.0,705.9166666666667,0.0005406195500043049,0.0007264127719507816,0.0,32645,45.948843620768876,183.7953744830755,0.0
2000,LT,0.0,0.0,0.0,69.75,0.0,0.0,0.0,3499536,0.0,0.0,0.0
2000,LU,0.0,1.0,1.0,1232.6651515151516,0.0,0.00012106879532513026,0.00031210387114073343,436300,0.0,2.2920009168003666,2.2920009168003666
2000,LV,0.0,0.0,0.0,12.2,0.0,0.0,0.0,2367550,0.0,0.0,0.0
2000,MC,9.0,0.0,0.0,226.0,0.00324371730002583,0.0,0.0,32455,277.30704051763985,0.0,0.0
2000,MT,0.0,2.0,0.0,37.5,0.0,0.00024213759065026052,0.0,390087,0.0,5.127061399123785,0.0
2000,NL,217.16666666666669,140.33333333333331,157.95833333333334,25700.95907031565,0.07826969707284549,0.01698998761062661,0.04929940731227169,15925513,13.636400074940548,8.811856379969255,9.918571121277747
2000,NO,35.65,3.6,6.125,3134.1880952380952,0.012848724638435647,0.0004358476631704689,0.0019116362107369925,4490967,7.938156748869452,0.8016090966600289,1.3638488102896325
2000,PL,0.0,0.0,0.0,260.5916666666667,0.0,0.0,0.0,38258629,0.0,0.0,0.0
2000,PT,0.0,0.0,0.0,313.1166666666667,0.0,0.0,0.0,10289898,0.0,0.0,0.0
2000,RO,0.0,0.0,0.0,76.05555555555556,0.0,0.0,0.0,22442971,0.0,0.0,0.0
2000,SE,256.5,76.0,449.33333333333337,21325.77932579117,0.09244594305073614,0.0092012284447099,0.1402386727659029,8872109,28.91082605049149,8.566170681627108,50.64560560891817
2000,SI,0.0,0.0,0.0,257.25,0.0,0.0,0.0,1988925,0.0,0.0,0.0
2000,SK,0.0,0.0,0.0,193.56944444444446,0.0,0.0,0.0,5388720,0.0,0.0,0.0
2000,SM,0.0,0.0,0.0,17.66666666666667,0.0,0.0,0.0,26799,0.0,0.0,0.0
2000,UA,0.0,0.0,0.0,97.65,0.0,0.0,0.0,49556660,0.0,0.0,0.0
2001,AT,26.0,232.08333333333331,27.166666666666664,9735.752994227994,0.008070857994288316,0.027256409905087015,0.006030379158107626,8042293,3.2329088233915373,28.85785600367125,3.3779752449539777
2001,BE,45.0,29.033333333333335,159.5,11640.41328657321,0.013968792682422085,0.0034097426251103475,0.035405354934411035,10286570,4.374636054583792,2.822450372994432,15.505654460135887
2001,BG,0.0,0.0,0.0,28.799999999999997,0.0,0.0,0.0,8009142,0.0,0.0,0.0
